  838860800,   -4128768,   -6684672, 1073741824
  843055104,   -4915200,     262144, 1073741824
  847249408,  -16842752,   12779520, 1073741824
  851443712,   -9306112,    8323072, 1073741824
  855638016,    2490368,   -7143424, 1073741824
  859832320,  -20054016,    2686976, 1073741824
  864026624,   42532864,  -37027840, 1073741824
  868220928,    3407872,     524288, 1073741824
  872415232,   17039360,  -10027008, 1073741824
  876609536,    4259840,   -7274496, 1073741824
  880803840,  -12517376,    2162688, 1073741824
  884998144,   -6488064,   -2686976, 1073741824
  889192448,    3932160,   -4456448, 1073741824
  893386752,     983040,    7340032, 1073741824
  897581056,   -2228224,    6160384, 1073741824
  901775360,    -262144,  -12451840, 1073741824
  905969664,   -3276800,   -8716288, 1073741824
  910163968,   -5701632,   15794176, 1073741824
  914358272,    8454144,   15007744, 1073741824
  918552576,   -8781824,  -17825792, 1073741824
  922746880,   -7143424,  -12779520, 1073741824
  926941184,  -14286848,   11075584, 1073741824
  931135488,   -9371648,   10223616, 1073741824
  935329792,     589824,   -6029312, 1073741824
  939524096,    1966080,   -2162688, 1073741824
  943718400,   -3997696,    9043968, 1073741824
  947912704,   -9764864,     -65536, 1073741824
  952107008,   -8781824,   -3407872, 1073741824
  956301312,     983040,   15138816, 1073741824
  960495616,    7208960,   19464192, 1073741824
  964689920,     262144,    4587520, 1073741824
  968884224,    5832704,   46202880, 1073741824
  973078528,  -20054016,  -28246016, 1073741824
  977272832,   -3538944,   -1179648, 1073741824
  981467136,   -5505024,  -19005440, 1073741824
  985661440,   -8388608,  -19660800, 1073741824
  989855744,   -5898240,     196608, 1073741824
  994050048,   -8454144,    2949120, 1073741824
  998244352,  -11468800,   -7733248, 1073741824
 1002438656,    -196608,   -5242880, 1073741824
 1006632960,    6422528,          0, 1073741824
 1010827264,   -9961472,   -7864320, 1073741824
 1015021568,  -20774912,   -8912896, 1073741824
 1019215872,   -1966080,    5177344, 1073741824
 1023410176,   14417920,    2162688, 1073741824
 1027604480,   -6684672,   -8585216, 1073741824
 1031798784,  -19464192,  -12255232, 1073741824
 1035993088,   -5242880,    4521984, 1073741824
 1040187392,    3538944,    9895936, 1073741824
 1044381696,   -8060928,   -1638400, 1073741824
 1048576000,   -8192000,   -7929856, 1073741824
 1052770304,    2162688,   -3211264, 1073741824
 1056964608,   -5832704,    1703936, 1073741824
 1061158912,  -18415616,    3932160, 1073741824
 1065353216,   -3145728,    2752512, 1073741824
 1069547520,   12582912,   -2818048, 1073741824
 1073741824,   -5898240,   -5636096, 1073741824
 1077936128,   58982400,          0, 1073741824
 1082130432,   -6225920,    6094848, 1073741824
 1086324736,   12845056,    3211264, 1073741824
 1090519040,   -3866624,   -2097152, 1073741824
 1094713344,  -18415616,   -3604480, 1073741824
 1098907648,   -5505024,   -1900544, 1073741824
 1103101952,    2162688,    3080192, 1073741824
 1107296256,   -8847360,    7995392, 1073741824
 1111490560,   -7929856,    1835008, 1073741824
 1115684864,    3932160,   -9633792, 1073741824
 1119879168,   -5046272,   -4194304, 1073741824
 1124073472,  -19398656,   12255232, 1073741824
 1128267776,   -6291456,    8650752, 1073741824
 1132462080,   14483456,   -2031616, 1073741824
 1136656384,   -2359296,   -5832704, 1073741824
 1140850688,  -21299200,    9109504, 1073741824
 1145044992,   -9895936,    7602176, 1073741824
 1149239296,    5898240,   -1048576, 1073741824
 1153433600,    -786432,    5177344, 1073741824
 1157627904,  -11993088,    7536640, 1073741824
 1161822208,   -8847360,   -2883584, 1073741824
 1166016512,   -5242880,     327680, 1073741824
 1170210816,   -8323072,   19922944, 1073741824
 1174405120,   -5111808,   19660800, 1073741824
 1178599424,   -3538944,     983040, 1073741824
 1182793728,  -19595264,   28311552, 1073741824
 1186988032,    5963776,  -45678592, 1073741824
 1191182336,     983040,   -4653056, 1073741824
 1195376640,    7077888,  -19726336, 1073741824
 1199570944,    1179648,  -16187392, 1073741824
 1203765248,   -8454144,    3145728, 1073741824
 1207959552,  -10158080,    -196608, 1073741824
 1212153856,   -3932160,   -9109504, 1073741824
 1216348160,    1966080,    1507328, 1073741824
 1220542464,     720896,    6225920, 1073741824
 1224736768,   -8716288,  -10747904, 1073741824
 1228931072,  -14286848,  -11272192, 1073741824
 1233125376,   -6946816,   13303808, 1073741824
 1237319680,   -8716288,   17432576, 1073741824
 1241513984,    8912896,  -15794176, 1073741824
 1245708288,   -5636096,  -15859712, 1073741824
 1249902592,   -3342336,    8650752, 1073741824
 1254096896,      65536,   12582912, 1073741824
 1258291200,   -2621440,   -5832704, 1073741824
 1262485504,     851968,   -7536640, 1073741824
 1266679808,    3932160,    4456448, 1073741824
 1270874112,   -5963776,    3014656, 1073741824
 1275068416,  -12779520,   -1703936, 1073741824
 1279262720,    4390912,    7208960, 1073741824
 1283457024,   17104896,    9371648, 1073741824
 1287651328,    3538944,    -589824, 1073741824
 1291845632,   42336256,   37289984, 1073741824
 1296039936,  -19857408,   -2883584, 1073741824
 1300234240,    2359296,    6488064, 1073741824
 1304428544,   -9437184,   -8585216, 1073741824
 1308622848,  -17170432,  -12713984, 1073741824
 1312817152,   -5177344,    -262144, 1073741824
 1317011456,   -3735552,    6553600, 1073741824
 1321205760,  -14286848,    1835008, 1073741824
 1325400064,   -6225920,   -2883584, 1073741824
 1329594368,    6815744,   -3997696, 1073741824
 1333788672,   -7864320,   -1835008, 1073741824
 1337982976,  -24313856,    3080192, 1073741824
 1342177280,   -5636096,    7077888, 1073741824
 1346371584,   13107200,   35389440, 1073741824
 1350565888,   -5701632,   -5505024, 1073741824
 1354760192,  -24379392,   -1769472, 1073741824
 1358954496,   -8192000,    3407872, 1073741824
 1363148800,    6029312,    5505024, 1073741824
 1367343104,   -6881280,    3604480, 1073741824
 1371537408,  -14745600,    -917504, 1073741824
 1375731712,   -4063232,   -5767168, 1073741824
 1379926016,   -5767168,    1507328, 1073741824
 1384120320,  -17760256,   13959168, 1073741824
 1388314624,  -10223616,    9109504, 1073741824
 1392508928,     786432,   -5177344, 1073741824
 1396703232,  -21233664,    3735552, 1073741824
 1400897536,   41156608,  -35520512, 1073741824
 1405091840,    2686976,    1310720, 1073741824
 1409286144,   15663104,   -9175040, 1073741824
 1413480448,    2424832,   -6225920, 1073741824
 1417674752,  -15204352,    2621440, 1073741824
 1421869056,   -8978432,   -2097152, 1073741824
 1426063360,    1507328,   -4325376, 1073741824
 1430257664,   -2752512,    7798784, 1073741824
 1434451968,   -7077888,    5767168, 1073741824
 1438646272,   -5832704,  -12910592, 1073741824
 1442840576,  -11337728,   -9437184, 1073741824
 1447034880,  -18677760,   13369344, 1073741824
 1451229184,  -25821184,    5898240, 1073741824
 1455423488,   42336256,    1048576, 1073741824
 1459617792,    7405568,   -6225920, 1073741824
 1463812096,   -6356992,   15597568, 1073741824
 1468006400,   -2490368,   14614528, 1073741824
 1472200704,    5439488,   -3145728, 1073741824
 1476395008,    5177344,    1835008, 1073741824
 1480589312,    -983040,   12058624, 1073741824
 1484783616,   -7340032,    2949120, 1073741824
 1488977920,   -6619136,    -655360, 1073741824
 1493172224,    3276800,   18350080, 1073741824
 1497366528,    8454144,   22413312, 1073741824
 1501560832,     983040,    6619136, 1073741824
 1505755136,    7208960,   48758784, 1073741824
 1509949440,  -18612224,  -26279936, 1073741824
 1514143744,   -3080192,    1572864, 1073741824
 1518338048,   -4980736,  -15990784, 1073741824
 1522532352,   -8388608,  -16777216, 1073741824
